,0
6727,-2.2426699624575157
6728,-0.4985368671930499
6729,-1.5900891148228622
6730,-0.7982053544874081
6731,-0.9900316279225091
6732,-0.8074814512211383
6733,-0.7865652719313965
6734,-0.6731100378647321
6735,-1.0651234688271995
6736,-1.1298895924684746
6737,-1.5613246245176198
6738,-0.9885572720088422
6739,-1.0722330098230999
6740,-0.633930552033021
6741,-0.6252896683666029
6742,-0.7062632701548992
6743,-0.740461928326805
6744,-0.6911909228150297
6745,-1.0765946789344514
6746,-1.628001002208837
6747,-2.0808551594794764
6748,-1.0283047608559566
6749,-0.7638689988858092
6750,-0.590041399116898
6751,-0.55448407463965
6752,-0.8458704939090226
6753,-0.774933093476224
6754,-0.6340900718974787
6755,-0.7882848195988097
6756,-0.9109742518885182
6757,-0.9084086506794473
6758,-0.5462069771344358
6759,-0.480599346861986
6760,-1.3015768592164423
6761,-1.48564951351649
6762,-1.818041633236168
6763,-1.0801952893339366
6764,-1.1189375441415104
6765,-0.8811513971855354
6766,-0.5590764829050392
6767,-0.742685559541342
6768,-1.7098575906873847
6769,-1.1416984751875034
6770,-1.5575939993489798
6771,-1.5064633630379678
6772,-1.2839347806290655
6773,-0.5318357748688394
6774,-0.5036907890381106
6775,-1.3469818977764043
6776,-0.5268180133813525
6777,-0.612193250174923
6778,-0.2989698689802194
6779,-0.991111383457068
6780,-0.6542361405053578
6781,-0.6610955606720657
6782,-1.770613959763967
6783,-0.821969576383706
6784,-0.9218394462401266
6785,-0.9021574750613994
6786,-1.7620976962220958
6787,-0.8971094035481216
6788,-0.7556598529518053
6789,-0.8805667966442603
6790,-1.029590008199782
6791,-1.061466673460194
6792,-1.0134415453093473
6793,-1.748376446901601
6794,-1.0838100547381277
6795,-1.5596356405928768
6796,-0.5693228398103782
6797,-0.6394545458665721
6798,-0.6813009343753333
6799,-0.7981313726969901
6800,-1.1442103038456715
6801,-0.6432750258154893
6802,-0.6822436335452227
6803,-0.9061297709938012
6804,-0.434298338793623
6805,-1.4762712413020385
6806,-1.0373553230023864
6807,-0.7429924781399553
6808,-0.7183394216671024
6809,-1.191582035172555
6810,-1.8914739794694415
6811,-1.3291682004030938
6812,-0.9224156982055184
6813,-0.5725591101019851
6814,-0.7289603980815107
6815,-1.0784624132009788
6816,-0.8647900006401674
6817,-0.9234010388694598
6818,-1.0681616111361576
6819,-1.1251108791550215
6820,-0.73141728905441
6821,-1.8159649007282654
6822,-1.1221648435332288
6823,-0.9750196587865347
6824,-1.4875542693903883
6825,-1.776616054676702
6826,-1.1704433438831705
6827,-1.1559249396566296
6828,-0.8100847359804753
6829,-0.49223207889145826
6830,-0.7144010504664715
6831,-1.4895811646183499
6832,-1.0520583104338685
6833,-0.956693270341175
6834,-1.8763784618261363
6835,-1.1185311828439204
6836,-0.6259319864878212
6837,-1.5201091803704778
6838,-1.2066475148626026
6839,-1.0691459609525664
6840,-0.9205284826013733
6841,-0.8202902223006185
6842,-0.6987689730931592
6843,-0.8541507427658388
6844,-1.0153664648818612
6845,-1.6765315987948255
6846,-1.7000644677012517
6847,-0.8069419059479914
6848,-0.7508399600402718
6849,-1.7280664093768587
6850,-0.7993122956365031
6851,-0.7461240071121478
6852,-0.765655950813724
6853,-0.8478629612658555
6854,-0.7782474108919437
6855,-0.812532925897206
6856,-0.7378839663817169
6857,-0.9980026874046488
6858,-1.2749980046685205
6859,-1.0567972869063313
6860,-1.1829717789132428
6861,-1.9753439046030268
6862,-1.3017112657462033
6863,-0.6246058315613785
6864,-0.5122131892572805
6865,-0.8021812900098269
6866,-0.7536379180626711
6867,-0.7771406536529337
6868,-1.0364126140245884
6869,-1.505389662585923
6870,-3.294851475515791
6871,-1.0352876821300359
6872,-1.8727032696218986
6873,-0.8303895436229893
6874,-0.5474832812908179
6875,-0.8200867617855567
6876,-1.1185071169206808
6877,-1.0225778802729337
6878,-1.5812892121284743
6879,-1.4562047786684447
6880,-1.964397187737085
6881,-1.8720439586083542
6882,-0.9025806166798895
6883,-0.5399969162868068
6884,-0.7325788969823206
6885,-0.8751065045444117
6886,-0.9941305041457515
6887,-0.9467083454889067
6888,-0.5936959889427949
6889,-0.6063900870123602
6890,-0.5881512332030923
6891,-0.8790622050484722
6892,-0.9801627414703336
6893,-0.9665105775862064
6894,-0.6378044762420201
6895,-0.8115073175345149
6896,-1.193494583320093
6897,-0.9876423967829648
6898,-1.22640985316947
6899,-0.8730433899837422
6900,-1.2295284296013818
6901,-1.2415042966890106
6902,-0.6734441183610267
6903,-0.5222756620311872
6904,-0.5881707422577218
6905,-1.028983968594916
6906,-0.9597552123472225
6907,-0.843187919157337
6908,-0.459784157859112
6909,-0.6147330597604506
6910,-0.9545723602249083
6911,-0.5472771980590401
6912,-0.6478086408835857
6913,-0.8600796712154386
6914,-0.6611019128674629
6915,-0.7040676684031795
6916,-0.6769747876727803
6917,-0.770880836881398
6918,-0.7151689711509159
6919,-1.1030170981488976
6920,-0.8857919585983142
6921,-0.5876586978721878
6922,-0.9800765991629352
6923,-1.6130454155906815
6924,-0.8425142232759908
6925,-0.8342501240934908
6926,-0.8348791087867451
6927,-0.6004549803833754
6928,-0.6018086434310477
6929,-0.8451501662366221
6930,-0.883757842352864
6931,-0.8260256860375841
6932,-1.1319605484393187
6933,-1.1972201563410272
6934,-1.0563737491561895
6935,-1.7191023042338802
6936,-1.6781872337719541
6937,-0.8865546005156233
6938,-0.4656332304444568
6939,-0.48894957573583975
6940,-0.8791378348201369
6941,-0.7554478214778344
6942,-0.6709364172083032
6943,-0.6538766331027759
6944,-0.9595925283755409
6945,-0.751309531746359
6946,-0.8172281022676193
6947,-0.9073568466925925
6948,-1.654483240469905
6949,-0.2147943669589476
6950,-1.3875022988794319
6951,-0.4703538184762004
6952,-0.43266542106003913
6953,-0.513430575861971
6954,-0.4056239404825095
6955,-0.4320668414399971
6956,-0.712965833146836
6957,-0.6285725201264787
6958,-0.6631943290994111
6959,-1.8649270588332008
6960,-0.7791917884805651
6961,-0.46758087104071855
6962,-0.2732139673716545
6963,-0.5296662210394976
6964,-0.8859409470549708
6965,-0.6841060528211145
6966,-1.4869770321561595
6967,-0.715105746281135
6968,-0.47126897103811816
6969,-0.26309653012123846
6970,-0.46238360076156004
6971,-0.6575044070728069
6972,-0.8011947066851979
6973,-0.3238415738916074
6974,-1.5106916904038137
6975,-0.5324476455444431
6976,-0.4283635365641052
6977,-0.6957392007501237
6978,-0.6272089978926587
6979,-0.6171812731000794
6980,-0.8257223120382244
6981,-0.5639698611951067
6982,-1.023932314499942
6983,-0.41996564169460937
6984,-0.5128427499367771
6985,-1.0717000691885112
6986,-1.6353880325483692
6987,-1.1386603825135695
6988,-0.8382175086837635
6989,-0.30741707427239895
6990,-0.3001508439762155
6991,-1.38423992228643
6992,-1.0375745962028096
6993,-0.21643455701933334
6994,-0.362127183467329
6995,-1.0348883781621865
6996,-0.937878301035956
6997,-0.6164490186409122
6998,-1.5339070694105694
6999,-0.6049194006882561
7000,-0.7704718123134585
7001,-1.493589052909729
7002,-0.1447508829693276
7003,-0.1462190618838628
7004,-0.21922593033904114
7005,-0.051394172956161555
7006,-0.26782929614496753
7007,-0.641273874081564
7008,-0.5282445013716656
7009,-0.4471540647720711
7010,-0.4176774072988718
7011,-0.4379142582021265
7012,-0.7212480888799078
7013,-0.5814605142963654
7014,-0.2159158658293725
7015,-0.6481633719083262
7016,-0.662463710745478
7017,-0.4483736822370843
7018,-0.7338070416902407
7019,-0.5960677553872613
7020,-0.7406448287478562
7021,-0.5774723800968325
7022,-0.49322999197901396
7023,-0.20413378046725583
7024,-0.11327101686784591
7025,-0.6546888458733773
7026,-0.4538618185455663
7027,-1.0227779141090916
7028,-0.7574441758104067
7029,-1.2381126267136668
7030,-0.9290216285248332
7031,-0.1078485616916085
7032,-1.6290404603798772
7033,-0.6113394181617195
7034,-0.40885151337909487
7035,-0.6917993451484006
7036,-0.1482305427412265
7037,-0.481789949180194
7038,-0.8068967922209254
7039,-0.4413090251822466
7040,-0.648997467651995
7041,-1.5234304316806364
7042,-0.8378618336043506
7043,-1.0200204787237772
7044,-1.5210115072748844
7045,-0.9843242441747954
7046,-0.5591463445275124
7047,-0.6860018306070321
7048,-0.6423524490340433
7049,-0.5501150027448642
7050,-0.5317439011960405
7051,-0.7010862358604664
7052,-0.7609320668613706
7053,-0.49298345833214563
7054,-0.04846441202622831
7055,-0.06835146872076647
7056,-0.30226928906948336
7057,-0.4305921622168887
7058,-0.48190826791187447
7059,-0.1488105151055894
7060,-0.10453094108917149
7061,-0.66494118237024
7062,-0.6258010917701855
7063,-0.7832425467530113
7064,-0.24554691581711463
7065,-0.2960093638712875
7066,-0.6753516734724392
7067,-0.33417422415641473
7068,-0.347039838964299
7069,-0.5201004060830816
7070,-0.7151165216082034
7071,-0.686243343050351
7072,-0.4199512817950102
7073,-0.9769662029693187
7074,-0.7012579847642915
7075,-0.6749543740162498
7076,-0.645822554966645
7077,-0.4152995274955922
7078,-0.7134152352975964
7079,-0.8875815976114714
7080,-0.6668374212743569
7081,-0.9989322136821568
7082,-1.389905878665009
7083,-0.7010344628100729
7084,-0.6324833493767144
7085,-0.2839572440089251
7086,-0.17607517432109798
7087,-0.23872007841692966
7088,-0.64023491213378
7089,-0.2377273835615874
7090,0.06710300562332927
7091,-0.24359483276685
7092,-0.6281158211394997
7093,-0.43572128445863023
7094,-0.5001709559513299
7095,-0.4259261269834824
7096,-0.3517260383973051
7097,-0.6018480471163299
7098,-0.2893076171984932
7099,0.07770776292786197
7100,-0.06496374081959244
7101,-0.48662715653552224
7102,-0.2869969716897547
7103,-0.28628863311040753
7104,-1.5270740343386278
7105,-1.0904178780764002
7106,-0.7103067558718128
7107,-0.21502094667606864
7108,-0.23169673057797713
7109,-0.6140423362909699
7110,-0.3458917697324222
7111,-0.16505701184444455
7112,-0.7259223095323644
7113,-1.098131646231963
7114,-0.4760928380439897
7115,-0.13407582813018726
7116,-0.035188830835630736
7117,-0.6141905175662941
7118,-0.5025582271137154
7119,-0.806597282019716
7120,-0.6923186267117001
7121,-0.6553169697289012
7122,-0.612650631600808
7123,-0.42745377551717123
7124,-0.2719753313546067
7125,-0.20449388914038202
7126,-0.5634571499702354
7127,-1.526535054005124
7128,-0.4527091703667754
7129,-0.5598862037837748
7130,-0.5182102721138122
7131,-1.5861072040694078
7132,-0.8330492265967182
7133,-0.6650154794800531
7134,-0.3419526789995908
7135,-0.5181814845010737
7136,-0.3316333008497945
7137,-1.016352181046119
7138,-0.5927814274897424
7139,-0.22139164182802373
7140,-1.2478339210860758
7141,-0.679875878939336
7142,-0.38757151621386976
7143,-0.8294534162550504
7144,-1.0806144966953992
7145,-0.6169559305754868
7146,-0.6268144217830072
7147,-0.7969887434435421
7148,-0.5517379273254046
7149,-0.7289752062807109
7150,-0.7304433175555158
7151,-0.12697540864059276
7152,-0.20216288992150178
7153,0.0028612200623032713
7154,-0.6323244110498676
7155,-0.32034180121125555
7156,-0.7269747746480832
7157,-1.2967220232064909
7158,-1.0821997651104214
7159,-0.4278182921729248
7160,-0.27667008900118706
7161,-0.09659922320834591
7162,-0.600150531004084
7163,-0.3154794589248685
7164,-0.33893614080155743
7165,-0.3147740669914465
7166,-0.3522091962840088
7167,-0.5300480939567094
7168,-0.41955453506950624
7169,-0.2253687954640462
7170,-0.10670749348134523
7171,-1.5292284705237504
7172,-0.24465713308576786
7173,-1.2553496204344317
7174,-0.5159493953429433
7175,-0.36225596743462707
7176,-1.4213475110527427
7177,-1.5977899789940864
7178,-1.4941781749126077
7179,-1.329801504182234
7180,-0.3823636559502055
7181,-0.4604286178252943
7182,-0.4043119620071618
7183,-1.674636636751901
7184,-0.49709564901026315
7185,-0.524149106482823
7186,-1.6940658201094223
7187,-0.5981882954886013
7188,-0.6635081117966122
7189,-0.2697196794994645
7190,-0.22838319129864137
7191,-0.7698449991814513
7192,-0.4517375758578712
7193,-0.3570055643421748
7194,-1.0204986321169098
7195,-0.4678180099926179
7196,-0.5187164953032384
7197,-0.35877045122091467
7198,-0.8295335517565192
7199,-0.49644240180918464
7200,-0.4026214542597395
7201,-0.3408174658700891
7202,-1.3621355303764973
7203,-0.778227754988527
7204,-0.705968083691237
7205,-0.60178336328006
7206,-0.7101316458223351
7207,-0.661206045166308
7208,-1.593389569112257
7209,-0.6668993122704165
7210,-0.17673233522354526
7211,-0.08740924124443339
7212,0.04056790738210703
7213,-0.5495235717030318
7214,-0.4505600143961127
7215,-0.4559014707936728
7216,-0.7379124693137156
7217,-0.7094000857081721
7218,-0.8234889603015851
7219,-0.6322941066648298
7220,-0.5019591061870381
7221,-0.7511000148857128
7222,-1.4758434629900838
7223,-0.42338814758567045
7224,-2.30695022550427
7225,-0.4656248486771992
7226,-0.5641135772142322
7227,-0.16449644341058134
7228,0.15091523534592177
7229,-0.2084630650979027
7230,-0.541661069751139
7231,-0.24590227949773402
7232,-0.5921768431363028
7233,-1.319360733869697
7234,-0.5379270547507886
7235,-0.8326850611965217
7236,-0.6150897772776953
7237,-0.5876164303517681
7238,-0.7737223956318786
7239,-1.0045321111155139
7240,-1.6744420162129328
7241,-1.0886171059945873
7242,-0.9290444316614681
7243,-1.942585281311353
7244,-0.9759965455571787
7245,-0.5834170877095572
7246,-0.8543308452489802
7247,-1.3422006149677985
7248,-0.9957710536481128
7249,-0.8978510199194909
7250,-0.6213473601931341
7251,-0.4510271540177322
7252,-0.8861049664542826
7253,-1.1176228166179076
7254,-1.3875020434430834
7255,-2.106827768731553
7256,-1.2443187244304499
7257,-0.43179671688672583
7258,-1.0613016152508545
7259,-0.7268201207202166
7260,-0.8886233271000901
7261,-1.2823495217571694
7262,-0.8096532413895958
7263,-0.8920977826784138
7264,-0.8121234620308296
7265,-0.8778706570186896
7266,-2.2046945699360867
7267,-1.0811222403994023
7268,-0.7349737023078879
7269,-1.149973133462555
7270,-1.4148068810305352
7271,-0.9247981465492578
7272,-0.7989320321308694
7273,-0.6096766212447835
7274,-0.5655633251480903
7275,-0.37726172036677985
7276,-0.8556872351366456
7277,-0.8972731357293069
7278,-1.4113182150984618
7279,-0.972007193585859
7280,-1.0216896039309717
7281,-1.8455889398736045
7282,-0.8432685191486473
7283,-0.7659018250845495
7284,-0.5901124874819601
7285,-0.743865527882213
7286,-0.33070311425210885
7287,-0.7393722393613831
7288,-0.6247926831389269
7289,-0.690100806179073
7290,-1.2080668830571297
7291,-0.7548068056599684
7292,-0.8990112490938016
7293,-1.487625740732542
7294,-0.6568054763489704
7295,-0.7760594939588077
7296,-0.8191250461174704
7297,-0.9250738818878173
7298,-0.6277097493473742
7299,-1.3252331529989112
7300,-0.7619465726061725
7301,-0.827608317668542
7302,-0.5708628733479184
7303,-0.7805038383188392
7304,-0.9611933505423291
7305,-0.7046012845653675
7306,-1.7231010867035859
7307,-0.7108641341078057
7308,-1.120244089779572
7309,-1.7630634063180617
7310,-1.0189621980293255
7311,-0.9869548208507278
7312,-0.5766008121051858
7313,-0.4452157405361339
7314,-0.4966034063686475
7315,-0.872405042986022
7316,-0.8074735622582774
7317,-0.4567856178040368
7318,-0.5438826514182704
7319,-1.0840048018140171
7320,-0.9249420220190677
7321,-1.3876728970711723
7322,-0.9908034462869204
7323,-0.9381538987478202
7324,-0.9310177536089423
7325,-1.9303220303449016
7326,-1.0506011424120811
7327,-0.9988659893237015
7328,-0.5717076914761905
7329,-0.7153055639767572
7330,-1.1116881997801118
7331,-0.8494925326864369
7332,-1.9115677586412279
7333,-0.7137362858103327
7334,-0.7810648291337676
7335,-0.48706971105693064
7336,-0.6831692345696765
7337,-0.7236915200802723
7338,-0.9636818537109155
7339,-0.7054191571082598
7340,-0.5333534019047739
7341,-0.5561425281206929
7342,-0.393498179261087
7343,-0.6966511442268954
7344,-0.7002076880071553
7345,-0.7545486626154967
7346,-2.179936949358298
7347,-1.403858763515058
7348,-0.8611395464915952
7349,-0.7160229944213706
7350,-0.5497229159450066
7351,-0.8998892756132455
7352,-0.9153358822824531
7353,-0.5608405311834757
7354,-0.7394861372239927
7355,-1.1770598922219255
7356,-0.8871323252052923
7357,-0.8407249063021052
7358,-1.2070788699486097
7359,-0.9219851392821972
7360,-0.5858381906555619
7361,-0.6226165313162855
7362,-1.1321107710272433
7363,-0.29541942834347745
7364,-1.405096770173739
7365,-0.6513531989661399
7366,-0.7146243668703609
7367,-0.6044840366733015
7368,-0.26498025387817536
7369,-0.13416831511094918
7370,-0.6369612253998143
7371,-0.9235452093489627
7372,-0.8392596027752486
7373,-0.8117829385025628
7374,-0.9167266929418343
7375,-0.9660136018441587
7376,-1.6005493650085714
7377,-1.30412018460866
7378,-1.2411331948184832
7379,-1.1731975844406417
7380,-1.9280533831096904
7381,-1.4654365347369789
7382,-1.076917600563985
7383,-0.8513454794273985
7384,-0.7937713747467918
7385,-1.2204696381312858
7386,-1.182840865377613
7387,-0.8817729600640305
7388,-1.7202369743032566
7389,-0.961040383673517
7390,-0.90776043724259
7391,-1.491209250846008
7392,-1.8242903573932838
7393,-0.8583156106353534
7394,-1.059644896013274
7395,-0.989847590675379
7396,-0.8757607523927478
7397,-1.3426410482104592
7398,-0.6031021137335795
7399,-0.9067714253094046
7400,-0.7642848428722697
7401,-0.8952363172938722
7402,-0.7897402048878945
7403,-0.7995120648322036
7404,-2.2346483865507
7405,-1.1215901916395887
7406,-0.8611006124199787
7407,-1.6525763757177234
7408,-1.7630605930044827
7409,-0.7605406025853523
7410,-0.8701237004903111
7411,-0.645082854168169
7412,-0.9785569114058745
7413,-0.9401356435852322
7414,-0.8072051939450888
7415,-0.8226995422219594
7416,-1.4122006972946028
7417,-0.9075923032302424
7418,-1.5184198040330106
7419,-1.4640571563994225
7420,-1.2714927430250131
7421,-1.1587113474280015
7422,-1.0226636825222104
7423,-0.5750324077847597
7424,-0.7177140023145214
7425,-0.5448497222949431
7426,-0.8160913629044284
7427,-0.7671043142993345
7428,-0.620026212138352
7429,-0.8470762044912092
7430,-1.2703739577738062
7431,-0.9987182886073298
7432,-1.4983252556208029
7433,-0.8814934445013956
7434,-1.3640107007117752
7435,-1.2540298458366317
7436,-1.6243895375303299
7437,-1.20028413524766
7438,-0.749432526590013
7439,-0.8539524055021199
7440,-0.721818348569566
7441,-0.8826123069770067
7442,-1.0244968119081548
7443,-1.594490413012104
7444,-1.5752334028630577
7445,-0.8444119766793672
7446,-1.7991501239822068
7447,-1.2214063633129428
7448,-1.0546655909979854
7449,-0.5534083800663516
7450,-0.6265403405302084
7451,-0.5769022668710191
7452,-0.7370799856864312
7453,-0.7783168564194703
7454,-0.7812011036178803
7455,-0.5633386537555127
7456,-1.6244165218905229
7457,-0.7286164722293924
7458,-0.7713370540083813
7459,-0.549382452266892
7460,-0.8176738481880097
7461,-0.9050232062199188
7462,-1.5937916226494826
7463,-2.117526434266724
7464,-1.6517891465269852
7465,-1.024949003134025
7466,-0.9751026371005014
7467,-1.7936756987383458
7468,-0.973930968618715
7469,-0.6413575568972658
7470,-1.521619371085948
7471,-1.3407058500492022
7472,-0.9123162646783581
7473,-0.699087547168979
7474,-0.44999339980805475
7475,-0.9318761477779107
7476,-0.7057516350910485
7477,-0.9130378819963978
7478,-1.510305118830631
7479,-0.9499286764018195
7480,-0.8004065274026981
7481,-0.7866958541986668
7482,-1.036651377947186
7483,-1.407336415642817
7484,-1.0593653953375555
7485,-0.8101129632452343
7486,-1.9045298415881762
7487,-1.0210957269896723
7488,-1.2199717614594912
7489,-1.0087492185443045
7490,-1.5978073152258774
7491,-1.323231540488924
7492,-1.1344738369777572
7493,-0.683354765929796
7494,-1.6910782508997353
7495,-0.8527882580628661
7496,-0.7097349979343606
7497,-0.7801122190663787
7498,-0.4993448600402077
7499,-0.5848944021674853
7500,-0.8652408543581069
7501,-0.7672635322130756
7502,-0.6438153834924143
7503,-0.4030591705688993
7504,-0.8180691219130418
7505,-0.8930003361765202
7506,-0.6789461048234413
7507,-0.7473003454971421
7508,-0.49021232168001694
7509,-1.6513478128703285
7510,-1.39605554600365
7511,-0.8501416096387806
7512,-0.7115718896864898
7513,-1.367332833770479
7514,-0.4383257683955404
7515,-0.5388812108196155
7516,-0.3844267090029492
7517,-1.590498053691804
7518,-0.6015392381576388
7519,-0.411861817826748
7520,-0.46890400606904015
7521,-0.401505332657881
7522,-0.8123957146067804
7523,-0.6880219970890049
7524,-0.2719684396350939
7525,-1.393489227727203
7526,-0.5575749756905357
7527,-0.49409618479427375
7528,-0.660772771916502
7529,-1.431827374223432
7530,-0.66957028159504
7531,-0.26535202111883427
7532,-0.10820059663244175
7533,-0.25806292015850296
7534,-0.5616725123049742
7535,-0.3017696819339697
7536,-0.558714758124808
7537,-0.1437810001324924
7538,-0.11681832765309119
7539,-0.6802996192346531
7540,-0.376799555531643
7541,-0.5060833037984258
7542,-0.2573852767961009
7543,-0.6690792076534482
7544,-0.539097028035961
7545,-0.3990246323518245
7546,-1.3418620900857245
7547,-1.3949918661547778
7548,-0.5126287016029173
7549,-0.34145573974279664
7550,-1.803294293508392
7551,-0.45795306043037964
7552,-0.478981218164785
7553,-0.3947446316624452
7554,-0.9925976096655238
7555,-0.9149472261655185
7556,-0.43500439615000097
7557,-0.8881287380767207
7558,-1.361182050260605
7559,-0.894975505546618
7560,-0.44602454546133374
7561,0.06907825705685466
7562,-1.475969591879191
7563,-0.37870161624709775
7564,-0.40666407408687166
7565,-0.20377592737848005
7566,-0.5842265775518909
7567,-0.3211172140992673
7568,-0.5355852207882386
7569,-0.19562363766077684
7570,-1.401188404930997
7571,-1.6962567757035103
7572,-0.4011491170903625
7573,-0.39132512496657057
7574,-0.1828063932143209
7575,-0.6777215725503076
7576,-0.38190721179962783
7577,-0.2416134511368373
7578,-0.15957245228428052
7579,-0.21806863825327438
7580,-0.7151775293393081
7581,-0.49047241247947604
7582,-0.05849667151770932
7583,-0.16472696851478164
7584,-0.1305376737977988
7585,-0.449814824241368
7586,-0.30429418188520563
7587,-0.8153840574508209
7588,-0.38144274895823393
7589,-0.36007594001147636
7590,-0.6795363410354933
7591,-0.6166229132910305
7592,-0.20051329056060352
7593,-0.2610962310967886
7594,-1.411203562742938
7595,-0.36674446903103197
7596,-0.38818599411668986
7597,-0.42044968717929954
7598,-0.08365832105648696
7599,-0.2590414884426413
7600,-0.2711355999570362
7601,-0.5041812695667955
7602,-0.31454021087625406
7603,-0.6056195564069848
7604,-0.9718010714993639
7605,-0.8467536933789734
7606,-0.7741856890567966
7607,-0.29964750122236916
7608,-2.128184942958525
7609,-0.45066936934146495
7610,-0.49832272593163646
7611,-0.14006202240507992
7612,-1.5120882614291915
7613,-0.39755553087521367
7614,-0.3322834423931025
7615,-0.11861438944255731
7616,-0.2832016073278152
7617,-0.14405967544520681
7618,-0.37447802977669475
7619,-0.28378487644932326
7620,-3.1388582860596417
7621,-1.0131506753803081
7622,-0.6727209359741366
7623,-0.20924801061823572
7624,-0.612718189966154
7625,-0.39973570302350137
7626,-0.5632575472406766
7627,-0.3359982716532506
7628,-1.2252413114353935
7629,-0.568199459769223
7630,-0.4634076743659401
7631,-0.4852587442549523
7632,-0.17864209857774016
7633,-1.4455230729919673
7634,-0.7088029972656851
7635,-0.21932414249071996
7636,-1.382938263926492
7637,-0.5965833570255485
7638,-0.40622605521287314
7639,-0.08144019855856621
7640,-0.6376021904039422
7641,-0.34406907707967616
7642,-0.2874204551711066
7643,-0.24751202534610262
7644,-0.10125827768211249
7645,-0.09008790935229483
7646,-0.1291463620117188
7647,-0.4927032645442688
7648,-0.2605978752092667
7649,-0.0872245047485607
7650,-0.10069029195493595
7651,-0.07094486718910353
7652,-0.3029903392728044
7653,-0.16810791177972972
7654,-1.2419245722714698
7655,-1.1615450558670952
7656,-0.8115404409244129
7657,-0.48155867719984347
7658,-0.4083447890795835
7659,-0.8214539886070523
7660,-0.6743927571464674
7661,-1.9808803633810368
7662,-0.9536904731404949
7663,-0.9012516942914349
7664,-0.7249453977876001
7665,-0.8410855822098235
7666,-1.169041234044865
7667,-1.1353037006779807
7668,-0.7593817289477125
7669,-0.7348111027392363
7670,-0.8875587813043637
7671,-0.8453844209290517
7672,-0.9714228776251118
7673,-1.5118542585058177
7674,-0.8116651774115311
7675,-0.8131752891057396
7676,-0.9138912730071693
7677,-0.8985097263399084
7678,-0.842105182705039
7679,-0.6331934594420012
7680,-0.2983661810444338
7681,-0.4748351930550401
7682,-0.823864009649685
7683,-0.7115975692893062
7684,-0.9205903479955624
7685,-1.5662020904060303
7686,-1.4063455016464452
7687,-0.9429376310493436
7688,-0.7185957102344602
7689,-2.0232962333985487
7690,-1.5768750757541894
7691,-0.873075743167393
7692,-1.0744439408891484
7693,-0.40846455711666607
7694,-0.6542228391022311
7695,-1.5810675345226244
7696,-0.7570221940775594
7697,-0.829887707045303
7698,-0.7928988926404563
7699,-0.9500267299134391
7700,-0.8886552908656101
7701,-0.6981644936473568
7702,-1.655895004515946
7703,-0.9888138088793501
7704,-0.8110072826860075
7705,-0.7914994810045806
7706,-0.7626753809189788
7707,-0.38709577395092154
7708,-0.7190398348171626
7709,-0.8315274212180421
7710,-1.4769324175224896
7711,-0.9263241425355111
7712,-0.9123436250251098
7713,-0.5395208457817757
7714,-0.8121838043434382
7715,-0.55967514975009
7716,-1.0768977083930888
7717,-0.7886462286560932
7718,-0.8565780800618445
7719,-0.7114501767145733
7720,-0.7250496755511713
7721,-0.972277297593164
7722,-0.743531648963867
7723,-1.698043446106852
7724,-0.9713732601354774
7725,-1.1548546787517386
7726,-0.5988221509807801
7727,-0.21598354092585792
7728,-0.5371722172451237
7729,-0.7450459595097803
7730,-0.6329796811321942
7731,-1.0147583628290542
7732,-0.7011978735311502
7733,-0.9376410627672422
7734,-0.9365965559455514
7735,-0.5715350943138948
7736,-0.6034700528542358
7737,-0.8099914118929612
7738,-0.7707455800454768
7739,-0.7248228252329364
7740,-0.6105056160754252
7741,-0.2804379945413382
7742,-0.6809544799485967
7743,-0.9303132029475694
7744,-0.8278315352360086
7745,-0.3493979869083228
7746,-1.9322148650436084
7747,-0.69830820088186
7748,-0.6673865117425353
7749,-0.8990953399713231
7750,-1.0604303200274203
7751,-1.338499273506807
7752,-1.1718024468519344
7753,-0.7850389127769206
7754,-0.7805988535247153
7755,-1.115754755630106
7756,-0.982020447709508
7757,-0.8217102319326426
7758,-0.9055447505060514
7759,-0.9105229069816438
7760,-0.4934744393178092
7761,-0.661007538119236
7762,-1.5698210790606477
7763,-1.4766337910670693
7764,-0.95842959797853
7765,-0.9016146453021393
7766,-0.5520744296342541
7767,-0.7155770499833722
7768,-0.5241637134867139
7769,-0.881547398690163
7770,-0.6267942372080026
7771,-0.8524058087860551
7772,-1.6803978341468078
7773,-0.9628743878020267
7774,-1.746326098002792
7775,-1.448308539065247
7776,-0.4689160754977477
7777,-0.6313777759968775
7778,-1.9176142347205993
7779,-0.660465935993682
7780,-0.7149528964183304
7781,-0.6580109158587302
7782,-0.4631483336832063
7783,-0.5431495009681289
7784,-0.7315508796097618
7785,-0.6430043479304288
7786,-0.40791647000937026
7787,-1.6127392644288774
7788,-0.6207922027496506
7789,-0.5291373591101647
7790,-1.5465106688889754
7791,-0.7268587333546987
7792,-1.1246492078684793
7793,-1.15499122223303
7794,-0.23898368416430227
7795,-0.41043431629732696
7796,-0.9486655153243042
7797,-0.7641851922196601
7798,-2.065896546038493
7799,-1.115831359814211
7800,-0.9461884555087139
7801,-0.9824908361302849
7802,-0.7335662894446071
7803,-0.744829662274058
7804,-0.92019829613106
7805,-0.6981817574608762
7806,-0.6782773948705105
7807,-1.5368954462250497
7808,-0.7101312484467386
7809,-0.8914528060750917
7810,-0.7907174465025484
7811,-0.5866686482920476
7812,-0.7114285859504177
7813,-1.2893230098720867
7814,-1.2162208781915296
7815,-0.5786110651995688
